Time (h),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),Sugar feed rate(Fs:L/h),Aeration rate(Fg:L/h),Agitator RPM(RPM:RPM),Oxygen Uptake Rate(OUR:(g min^{-1})),Offline Biomass concentratio(X_offline:X(g L^{-1})),Fault reference(Fault_ref:Fault ref),Batch_Number
105.0,3.6604,11.206,13.381,6.5156,298.09,5.8943,90.0,20.0,100.0,1.4452,,1.0,99
105.2,3.8127,11.175,13.368,6.5092,297.97,5.8938,90.0,20.0,100.0,1.4486,,1.0,99
105.4,3.9652,11.154,13.356,6.4983,297.87,5.8932,90.0,20.0,100.0,1.4519,,1.0,99
105.6,4.1151,11.16,13.343,6.4898,297.96,5.8927,90.0,20.0,100.0,1.4522,,1.0,99
105.8,4.2667,11.182,13.33,6.4889,297.87,5.8922,90.0,20.0,100.0,1.4491,,1.0,99
106.0,4.4202,11.205,13.316,6.4958,298.08,5.8916,90.0,20.0,100.0,1.4442,,1.0,99
106.2,4.573,11.201,13.303,6.507,297.97,5.8911,90.0,20.0,100.0,1.4417,,1.0,99
106.4,4.7269,11.188,13.29,6.5141,297.86,5.8906,90.0,20.0,100.0,1.4408,,1.0,99
106.6,4.8832,11.167,13.277,6.5124,297.97,5.89,90.0,20.0,100.0,1.4413,,1.0,99
106.8,5.0409,11.149,13.264,6.5034,297.88,5.8895,90.0,20.0,100.0,1.4422,,1.0,99
107.0,5.1988,11.135,13.252,6.4934,298.11,5.8889,90.0,20.0,100.0,1.4437,,1.0,99
107.2,5.3539,11.153,13.239,6.489,298.01,5.8884,90.0,20.0,100.0,1.4416,,1.0,99
107.4,5.5097,11.173,13.226,6.4927,297.9,5.8878,90.0,20.0,100.0,1.4377,,1.0,99
107.6,5.6651,11.18,13.212,6.5018,298.03,5.8872,90.0,20.0,100.0,1.4345,,1.0,99
107.8,5.8234,11.168,13.199,6.51,297.94,5.8867,90.0,20.0,100.0,1.4336,,1.0,99
108.0,5.9806,11.147,13.186,6.5129,298.19,5.8861,90.0,20.0,100.0,1.4345,22.971,1.0,99
108.2,6.1374,11.103,13.174,6.5079,298.08,5.8855,90.0,20.0,100.0,1.4395,,1.0,99
108.4,6.2919,11.094,13.161,6.4986,297.97,5.885,90.0,20.0,100.0,1.442,,1.0,99
108.6,6.4462,11.088,13.148,6.4912,297.87,5.8844,90.0,20.0,100.0,1.4436,,1.0,99
108.8,6.6026,11.111,13.135,6.49,297.95,5.8838,90.0,20.0,100.0,1.4412,,1.0,99
109.0,6.7603,11.132,13.123,6.4956,297.88,5.8832,90.0,20.0,100.0,1.4368,,1.0,99
109.2,6.9182,11.143,13.11,6.5044,297.98,5.8826,90.0,20.0,100.0,1.4325,,1.0,99
109.4,7.0764,11.131,13.097,6.5109,297.91,5.8821,90.0,20.0,100.0,1.4307,,1.0,99
109.6,7.2326,11.095,13.084,6.5116,298.09,5.8815,90.0,20.0,100.0,1.4333,,1.0,99
109.8,7.387,11.064,13.071,6.5062,297.99,5.8809,90.0,20.0,100.0,1.4375,,1.0,99
110.0,7.5411,11.029,13.059,6.4979,297.9,5.8803,90.0,20.0,100.0,1.4435,,1.0,99
110.2,7.6974,13.669,13.046,6.4921,297.98,1.8019,90.0,75.0,100.0,1.4991,,0.0,99
110.4,7.8548,13.684,13.033,6.492,297.9,1.602,90.0,75.0,100.0,1.0362,,0.0,99
110.6,8.0156,13.673,13.02,6.4978,298.08,1.5922,90.0,75.0,100.0,1.0155,,0.0,99
110.8,8.1747,13.68,13.008,6.5058,297.99,1.5915,90.0,75.0,100.0,1.0055,,0.0,99
111.0,8.3328,13.662,12.995,6.5103,297.89,1.5913,90.0,75.0,100.0,1.0154,,0.0,99
111.2,8.4877,13.659,12.982,6.5094,297.98,1.5912,90.0,75.0,100.0,1.0055,,0.0,99
111.4,8.6398,13.625,12.97,6.5034,297.9,1.591,90.0,75.0,100.0,1.0288,,0.0,99
111.6,8.7923,13.624,12.957,6.4963,298.09,1.5908,90.0,75.0,100.0,1.0258,,0.0,99
111.8,8.9435,13.628,12.945,6.4926,297.99,1.5907,90.0,75.0,100.0,1.0235,,0.0,99
112.0,9.0895,13.65,12.932,6.4941,297.89,1.5905,90.0,75.0,100.0,1.0039,,0.0,99
112.2,9.2347,13.647,12.919,6.5,297.99,1.5903,90.0,75.0,100.0,1.0093,,0.0,99
112.4,9.3809,13.638,12.907,6.5063,297.91,1.5901,90.0,75.0,100.0,1.0171,,0.0,99
112.6,9.5298,13.631,12.894,6.5098,298.12,1.59,90.0,75.0,100.0,1.0159,,0.0,99
112.8,9.6778,13.627,12.882,6.5081,298.01,1.5898,90.0,75.0,100.0,1.0069,,0.0,99
113.0,9.8212,13.608,12.869,6.5021,297.91,1.5896,90.0,75.0,100.0,1.0157,,0.0,99
113.2,9.9648,13.609,12.857,6.4959,298.01,1.5895,90.0,75.0,100.0,1.0115,,0.0,99
113.4,10.108,13.624,12.844,6.4933,297.93,1.5893,90.0,75.0,100.0,0.99604,,0.0,99
113.6,10.251,13.631,12.832,6.4964,298.14,1.5891,90.0,75.0,100.0,0.99218,,0.0,99
113.8,10.394,13.641,12.819,6.5025,298.03,1.5889,90.0,75.0,100.0,0.98252,,0.0,99
114.0,10.535,13.644,12.807,6.5079,297.93,1.5888,90.0,75.0,100.0,0.97261,,0.0,99
114.2,10.673,13.626,12.794,6.5091,298.03,1.5886,90.0,75.0,100.0,0.98103,,0.0,99
114.4,10.809,13.615,12.782,6.5048,297.95,1.5884,90.0,75.0,100.0,0.98137,,0.0,99
114.6,10.942,13.594,12.77,6.4983,298.14,1.5882,90.0,75.0,100.0,0.99728,,0.0,99
114.8,11.075,13.59,12.757,6.494,298.04,1.588,90.0,75.0,100.0,1.0018,,0.0,99
115.0,11.208,13.596,12.745,6.4945,297.94,1.5879,90.0,75.0,100.0,1.0002,,0.0,99
115.2,11.34,13.605,12.733,6.4993,298.04,1.5877,90.0,75.0,100.0,0.9941,,0.0,99
115.4,11.475,13.598,12.72,6.5049,297.95,1.5875,90.0,75.0,100.0,0.99905,,0.0,99
115.6,11.611,13.606,12.708,6.5081,298.14,1.5873,90.0,75.0,100.0,0.98299,,0.0,99
115.8,11.747,13.588,12.696,6.5068,298.03,1.5871,90.0,75.0,100.0,0.99024,,0.0,99
116.0,11.882,13.567,12.683,6.502,297.92,1.5869,90.0,75.0,100.0,1.0044,,0.0,99
116.2,12.017,13.561,12.671,6.4968,298.01,1.5868,90.0,75.0,100.0,1.0083,,0.0,99
116.4,12.156,13.551,12.659,6.4945,297.92,1.5866,90.0,75.0,100.0,1.0201,,0.0,99
116.6,12.295,13.571,12.647,6.4962,298.1,1.5864,90.0,75.0,100.0,1.0037,,0.0,99
116.8,12.434,13.57,12.634,6.501,297.99,1.5862,90.0,75.0,100.0,1.0052,,0.0,99
117.0,12.569,13.555,12.622,6.506,297.89,1.586,90.0,75.0,100.0,1.0178,,0.0,99
117.2,12.706,13.528,12.61,6.5075,297.96,1.5858,90.0,75.0,100.0,1.0392,,0.0,99
117.4,12.844,13.522,12.598,6.505,297.88,1.5856,90.0,75.0,100.0,1.0376,,0.0,99
117.6,12.981,13.515,12.586,6.5005,298.05,1.5854,90.0,75.0,100.0,1.0382,,0.0,99
117.8,13.121,13.507,12.574,6.4964,297.95,1.5852,90.0,75.0,100.0,1.0439,,0.0,99
118.0,13.262,13.496,12.561,6.495,298.24,1.585,90.0,75.0,100.0,1.0581,,0.0,99
118.2,13.402,13.483,12.549,6.4975,298.09,1.5848,90.0,75.0,100.0,1.0767,,0.0,99
118.4,13.546,13.503,12.537,6.5015,297.95,1.5846,90.0,75.0,100.0,1.0574,,0.0,99
118.6,13.691,13.499,12.525,6.5054,297.85,1.5844,90.0,75.0,100.0,1.0564,,0.0,99
118.8,13.835,13.484,12.513,6.5069,297.92,1.5843,90.0,75.0,100.0,1.0647,,0.0,99
119.0,13.976,13.485,12.501,6.5051,297.85,1.5841,90.0,75.0,100.0,1.0547,,0.0,99
119.2,14.121,13.474,12.489,6.5013,297.96,1.5839,90.0,75.0,100.0,1.0582,,0.0,99
119.4,14.265,13.474,12.477,6.4976,297.88,1.5837,90.0,75.0,100.0,1.0553,,0.0,99
119.6,14.41,13.468,12.465,6.4961,298.07,1.5835,90.0,75.0,100.0,1.0623,,0.0,99
119.8,14.553,13.476,12.453,6.4969,297.96,1.5833,90.0,75.0,100.0,1.0558,,0.0,99
120.0,14.696,13.473,12.44,6.4999,297.86,1.583,90.0,75.0,100.0,1.0597,22.351,0.0,99
120.2,14.837,13.486,12.428,6.5032,297.95,1.5828,90.0,75.0,100.0,1.0446,,0.0,99
120.4,14.978,13.484,12.416,6.5058,297.87,1.5826,90.0,75.0,100.0,1.0394,,0.0,99
120.6,15.119,13.477,12.404,6.5061,298.07,1.5824,90.0,75.0,100.0,1.0382,,0.0,99
120.8,15.261,13.483,12.392,6.5041,297.96,1.5822,90.0,75.0,100.0,1.0237,,0.0,99
121.0,15.405,13.471,12.381,6.5006,297.86,1.582,90.0,75.0,100.0,1.0288,,0.0,99
121.2,15.549,13.462,12.369,6.4974,297.96,1.5818,90.0,75.0,100.0,1.0364,,0.0,99
121.4,15.693,13.47,12.357,6.4968,297.87,1.5816,90.0,75.0,100.0,1.0301,,0.0,99
121.6,15.836,13.479,12.345,6.4974,298.09,1.5814,90.0,75.0,100.0,1.0204,,0.0,99
121.8,15.979,13.476,12.333,6.5006,297.97,1.5812,90.0,75.0,100.0,1.0243,,0.0,99
122.0,16.122,13.472,12.321,6.5039,297.87,1.581,90.0,75.0,100.0,1.026,,0.0,99
122.2,16.261,13.457,12.309,6.5061,297.97,1.5808,90.0,75.0,100.0,1.037,,0.0,99
122.4,16.403,13.47,12.297,6.5059,297.88,1.5806,90.0,75.0,100.0,1.0154,,0.0,99
122.6,16.545,13.463,12.286,6.5035,298.1,1.5803,90.0,75.0,100.0,1.0131,,0.0,99
122.8,16.685,13.469,12.274,6.4999,297.98,1.5801,90.0,75.0,100.0,0.99991,,0.0,99
123.0,16.826,13.463,12.262,6.4972,297.87,1.5799,90.0,75.0,100.0,1.0041,,0.0,99
123.2,16.969,13.471,12.25,6.4968,297.97,1.5797,90.0,75.0,100.0,0.9975,,0.0,99
123.4,17.111,13.477,12.238,6.4992,297.88,1.5795,90.0,75.0,100.0,0.99184,,0.0,99
123.6,17.253,13.472,12.227,6.5033,298.1,1.5793,90.0,75.0,100.0,0.99576,,0.0,99
123.8,17.394,13.463,12.215,6.506,297.98,1.5791,90.0,75.0,100.0,0.9999,,0.0,99
124.0,17.537,13.46,12.203,6.5057,297.87,1.5788,90.0,75.0,100.0,0.9957,,0.0,99
124.2,17.679,13.462,12.192,6.5029,297.98,1.5786,90.0,75.0,100.0,0.98556,,0.0,99
124.4,17.819,13.451,12.18,6.4991,297.88,1.5784,90.0,75.0,100.0,0.99153,,0.0,99
124.6,17.959,13.467,12.168,6.4965,298.12,1.5782,90.0,75.0,100.0,0.97383,,0.0,99
124.8,18.098,13.461,12.157,6.4965,297.98,1.578,90.0,75.0,100.0,0.98086,,0.0,99
125.0,18.235,13.477,12.145,6.4987,297.87,1.5777,90.0,75.0,100.0,0.96674,,0.0,99
125.2,18.374,13.469,12.133,6.5025,297.97,1.5775,90.0,75.0,100.0,0.97341,,0.0,99
125.4,18.513,13.462,12.122,6.5056,297.87,1.5773,90.0,75.0,100.0,0.97703,,0.0,99
125.6,18.654,13.469,12.11,6.5065,298.1,1.5771,90.0,75.0,100.0,0.96256,,0.0,99
125.8,18.793,13.446,12.098,6.5044,297.98,1.5769,90.0,75.0,100.0,0.97743,,0.0,99
126.0,18.933,13.433,12.087,6.5007,297.86,1.5766,90.0,75.0,100.0,0.98679,,0.0,99
126.2,19.072,13.424,12.075,6.4977,297.97,1.5764,90.0,75.0,100.0,0.99498,,0.0,99
126.4,19.211,13.422,12.064,6.4968,297.87,1.5762,90.0,75.0,100.0,0.99849,,0.0,99
126.6,19.351,13.423,12.052,6.4989,298.11,1.576,90.0,75.0,100.0,0.99989,,0.0,99
126.8,19.491,13.43,12.041,6.5024,297.98,1.5757,90.0,75.0,100.0,0.99182,,0.0,99
127.0,19.632,13.404,12.029,6.5049,297.87,1.5755,90.0,75.0,100.0,1.0144,,0.0,99
127.2,19.774,13.4,12.018,6.5053,297.97,1.5753,90.0,75.0,100.0,1.014,,0.0,99
127.4,19.915,13.401,12.006,6.5033,297.88,1.5751,90.0,75.0,100.0,1.006,,0.0,99
127.6,20.061,13.377,11.995,6.5006,298.11,1.5748,90.0,75.0,100.0,1.026,,0.0,99
127.8,20.208,13.38,11.983,6.4983,297.98,1.5746,90.0,75.0,100.0,1.0219,,0.0,99
128.0,20.353,13.393,11.972,6.4976,297.87,1.5744,90.0,75.0,100.0,1.0085,,0.0,99
128.2,20.499,13.407,11.961,6.4988,297.98,1.5741,90.0,75.0,100.0,0.99296,,0.0,99
128.4,20.646,13.418,11.949,6.5018,297.88,1.5739,90.0,75.0,100.0,0.98,,0.0,99
128.6,20.795,13.417,11.938,6.5043,298.11,1.5737,90.0,75.0,100.0,0.97553,,0.0,99
128.8,20.946,13.41,11.926,6.5044,297.97,1.5735,90.0,75.0,100.0,0.97736,,0.0,99
129.0,21.095,13.409,11.915,6.5029,297.86,1.5732,90.0,75.0,100.0,0.97248,,0.0,99
129.2,21.245,13.396,11.904,6.5005,297.96,1.573,90.0,75.0,100.0,0.98148,,0.0,99
129.4,21.392,13.404,11.892,6.4986,297.86,1.5728,90.0,75.0,100.0,0.97076,,0.0,99
129.6,21.538,13.41,11.881,6.4983,298.09,1.5725,90.0,75.0,100.0,0.96428,,0.0,99
129.8,21.685,13.422,11.87,6.4993,297.97,1.5723,90.0,75.0,100.0,0.95097,,0.0,99
130.0,21.834,13.42,11.858,6.5013,297.86,1.5721,90.0,75.0,100.0,0.95159,,0.0,99
130.2,21.984,13.41,11.847,6.5316,297.97,1.5625,90.0,75.0,100.0,0.95037,,0.0,99
130.4,22.139,13.379,11.836,6.548,297.87,1.5487,90.0,75.0,100.0,0.93866,,0.0,99
130.6,22.297,13.381,11.825,6.5648,298.11,1.5347,90.0,75.0,100.0,0.91821,,0.0,99
130.8,22.458,13.361,11.814,6.581,297.98,1.5207,90.0,75.0,100.0,0.92355,,0.0,99
131.0,22.62,13.361,11.802,6.5964,297.87,1.5067,90.0,75.0,100.0,0.9093,,0.0,99
131.2,22.782,13.368,11.791,6.611,297.99,1.4927,90.0,75.0,100.0,0.88554,,0.0,99
131.4,22.945,13.37,11.78,6.6246,297.89,1.4787,90.0,75.0,100.0,0.86699,,0.0,99
131.6,23.107,13.365,11.769,6.6372,298.16,1.4647,90.0,75.0,100.0,0.85626,,0.0,99
131.8,23.273,13.379,11.757,6.6487,298.01,1.4508,90.0,75.0,100.0,0.82615,,0.0,99
132.0,23.439,13.378,11.746,6.6588,297.87,1.4368,90.0,75.0,100.0,0.81162,21.764,0.0,99
132.2,23.604,13.392,11.734,6.6294,298.01,1.4325,90.0,75.0,100.0,0.78962,,0.0,99
132.4,23.768,13.396,11.723,6.6018,297.89,1.4321,90.0,75.0,100.0,0.78274,,0.0,99
132.6,23.93,13.398,11.711,6.5756,298.21,1.4318,90.0,75.0,100.0,0.77877,,0.0,99
132.8,24.093,13.418,11.699,6.5508,298.02,1.4316,90.0,75.0,100.0,0.75626,,0.0,99
133.0,24.256,13.407,11.688,6.5269,297.88,1.4314,90.0,75.0,100.0,0.76539,,0.0,99
133.2,24.423,13.384,11.676,6.5141,298.02,1.4312,90.0,75.0,100.0,0.77013,,0.0,99
133.4,24.589,13.385,11.665,6.502,297.89,1.431,90.0,75.0,100.0,0.76723,,0.0,99
133.6,24.755,13.381,11.654,6.4904,298.22,1.4307,90.0,75.0,100.0,0.76898,,0.0,99
133.8,24.917,13.39,11.642,6.4855,298.04,1.4305,90.0,75.0,100.0,0.76983,,0.0,99
134.0,25.079,13.412,11.63,6.4896,297.89,1.4303,90.0,75.0,100.0,0.763,,0.0,99
134.2,25.239,13.425,11.618,6.4997,298.05,1.4301,90.0,75.0,100.0,0.76042,,0.0,99
134.4,25.399,13.421,11.607,6.5107,297.92,1.4299,90.0,75.0,100.0,0.76335,,0.0,99
134.6,25.555,13.4,11.595,6.5168,298.27,1.4297,90.0,75.0,100.0,0.77364,,0.0,99
134.8,25.712,13.362,11.583,6.514,298.07,1.4294,90.0,75.0,100.0,0.79457,,0.0,99
135.0,25.867,13.325,11.572,6.5033,297.91,1.4292,90.0,75.0,100.0,0.8191,,0.0,99
135.2,26.022,13.325,11.561,6.4918,298.07,1.429,90.0,75.0,100.0,0.81621,,0.0,99
135.4,26.173,13.332,11.549,6.4867,297.94,1.4288,90.0,75.0,100.0,0.81838,,0.0,99
135.6,26.321,13.347,11.538,6.4903,298.29,1.4286,90.0,75.0,100.0,0.81716,,0.0,99
135.8,26.47,13.366,11.526,6.5006,298.1,1.4283,90.0,75.0,100.0,0.8074,,0.0,99
136.0,26.615,13.368,11.514,6.5107,297.94,1.4281,90.0,75.0,100.0,0.80295,,0.0,99
136.2,26.762,13.355,11.503,6.5154,298.1,1.4279,90.0,75.0,100.0,0.80281,,0.0,99
136.4,26.911,13.331,11.491,6.5111,297.96,1.4277,90.0,75.0,100.0,0.8092,,0.0,99
136.6,27.061,13.322,11.48,6.5008,297.85,1.4275,90.0,75.0,100.0,0.80538,,0.0,99
136.8,27.209,13.321,11.469,6.4913,297.94,1.4272,90.0,75.0,100.0,0.8046,,0.0,99
137.0,27.357,13.352,11.458,6.4879,297.87,1.427,90.0,75.0,100.0,0.78079,,0.0,99
137.2,27.507,13.374,11.446,6.493,297.99,1.4268,90.0,75.0,100.0,0.76922,,0.0,99
137.4,27.657,13.383,11.435,6.5031,297.9,1.4266,90.0,75.0,100.0,0.76634,,0.0,99
137.6,27.807,13.377,11.423,6.5119,298.13,1.4263,90.0,75.0,100.0,0.76757,,0.0,99
137.8,27.956,13.371,11.412,6.5133,298.0,1.4261,90.0,75.0,100.0,0.75966,,0.0,99
138.0,28.109,13.355,11.4,6.5075,297.89,1.4259,90.0,75.0,100.0,0.75978,,0.0,99
138.2,28.262,13.351,11.389,6.4982,297.99,1.4257,90.0,75.0,100.0,0.75407,,0.0,99
138.4,28.416,13.359,11.378,6.4912,297.89,1.4254,90.0,75.0,100.0,0.74634,,0.0,99
138.6,28.571,13.387,11.367,6.4899,298.13,1.4252,90.0,75.0,100.0,0.72588,,0.0,99
138.8,28.726,13.383,11.355,6.4952,298.01,1.425,90.0,75.0,100.0,0.74012,,0.0,99
139.0,28.881,13.398,11.344,6.5036,297.89,1.4248,90.0,75.0,100.0,0.72989,,0.0,99
139.2,29.035,13.387,11.333,6.5094,298.02,1.4245,90.0,75.0,100.0,0.73659,,0.0,99
139.4,29.19,13.363,11.321,6.5106,297.92,1.4243,90.0,75.0,100.0,0.75102,,0.0,99
139.6,29.345,13.35,11.31,6.507,298.18,1.4241,90.0,75.0,100.0,0.75337,,0.0,99
139.8,29.501,13.343,11.299,6.5004,298.04,1.4239,90.0,75.0,100.0,0.75167,,0.0,99
140.0,29.655,13.326,11.288,6.4945,297.92,1.4236,90.0,75.0,100.0,0.76998,,0.0,99
140.2,29.808,13.36,11.277,6.4926,298.05,1.4234,90.0,75.0,100.0,0.73966,,0.0,99
140.4,29.956,13.363,11.266,6.4956,297.95,1.4232,90.0,75.0,100.0,0.743,,0.0,99
140.6,30.106,13.369,11.254,6.5017,298.21,1.423,90.0,75.0,100.0,0.74138,,0.0,99
140.8,30.253,13.353,11.243,6.5072,298.08,1.4227,90.0,75.0,100.0,0.75592,,0.0,99
141.0,30.401,13.343,11.232,6.5092,297.96,1.4225,90.0,75.0,100.0,0.75861,,0.0,99
141.2,30.553,13.324,11.221,6.5072,297.86,1.4223,90.0,75.0,100.0,0.76813,,0.0,99
141.4,30.706,13.312,11.21,6.5018,297.93,1.422,90.0,75.0,100.0,0.77248,,0.0,99
141.6,30.862,13.304,11.199,6.4964,297.86,1.4218,90.0,75.0,100.0,0.77944,,0.0,99
141.8,31.016,13.318,11.188,6.4943,297.97,1.4216,90.0,75.0,100.0,0.76827,,0.0,99
142.0,31.171,13.324,11.177,6.4961,297.89,1.4213,90.0,75.0,100.0,0.76754,,0.0,99
142.2,31.326,13.338,11.166,6.5009,298.1,1.4211,90.0,75.0,100.0,0.75652,,0.0,99
142.4,31.477,13.335,11.154,6.5053,298.0,1.4209,90.0,75.0,100.0,0.7567,,0.0,99
142.6,31.629,13.329,11.143,6.5081,297.9,1.4206,90.0,75.0,100.0,0.75695,,0.0,99
142.8,31.782,13.314,11.132,6.5068,298.0,1.4204,90.0,75.0,100.0,0.76272,,0.0,99
143.0,31.937,13.312,11.122,6.5019,297.92,1.4202,90.0,75.0,100.0,0.75728,,0.0,99
143.2,32.095,13.318,11.111,6.4968,298.13,1.4199,90.0,75.0,100.0,0.74677,,0.0,99
143.4,32.255,13.315,11.1,6.4941,298.03,1.4197,90.0,75.0,100.0,0.75334,,0.0,99
143.6,32.412,13.325,11.089,6.4947,297.92,1.4195,90.0,75.0,100.0,0.74947,,0.0,99
143.8,32.566,13.345,11.078,6.4987,298.03,1.4192,90.0,75.0,100.0,0.73337,,0.0,99
144.0,32.72,13.349,11.067,6.5042,297.94,1.419,90.0,75.0,100.0,0.72972,21.152,0.0,99
144.2,32.872,13.339,11.056,6.5085,298.17,1.4188,90.0,75.0,100.0,0.73382,,0.0,99
144.4,33.026,13.318,11.045,6.5082,298.06,1.4185,90.0,75.0,100.0,0.74746,,0.0,99
144.6,33.181,13.301,11.034,6.5046,297.94,1.4183,90.0,75.0,100.0,0.75688,,0.0,99
144.8,33.34,13.291,11.023,6.4992,298.06,1.4181,90.0,75.0,100.0,0.76204,,0.0,99
145.0,33.5,13.292,11.012,6.4954,297.97,1.4178,90.0,75.0,100.0,0.7624,,0.0,99
145.2,33.655,13.302,11.001,6.4951,297.88,1.4176,90.0,75.0,100.0,0.75681,,0.0,99
145.4,33.81,13.32,10.991,6.4978,297.94,1.4173,90.0,75.0,100.0,0.74236,,0.0,99
145.6,33.964,13.325,10.98,6.5025,297.87,1.4171,90.0,75.0,100.0,0.73838,,0.0,99
145.8,34.119,13.323,10.969,6.5063,297.97,1.4169,90.0,75.0,100.0,0.73644,,0.0,99
146.0,34.274,13.324,10.958,6.5076,297.89,1.4166,90.0,75.0,100.0,0.72699,,0.0,99
146.2,34.428,13.312,10.947,6.5051,298.08,1.4164,90.0,75.0,100.0,0.72965,,0.0,99
146.4,34.581,13.309,10.937,6.5009,297.97,1.4161,90.0,75.0,100.0,0.72753,,0.0,99
146.6,34.736,13.304,10.926,6.4971,297.87,1.4159,90.0,75.0,100.0,0.73149,,0.0,99
146.8,34.891,13.304,10.915,6.4958,297.96,1.4157,90.0,75.0,100.0,0.73486,,0.0,99
147.0,35.047,13.308,10.904,6.4973,297.88,1.4154,90.0,75.0,100.0,0.73577,,0.0,99
147.2,35.201,13.306,10.894,6.501,298.08,1.4152,90.0,75.0,100.0,0.74068,,0.0,99
147.4,35.357,13.294,10.883,6.5046,297.97,1.4149,90.0,75.0,100.0,0.75293,,0.0,99
147.6,35.513,13.289,10.872,6.5068,297.87,1.4147,90.0,75.0,100.0,0.75388,,0.0,99
147.8,35.668,13.262,10.862,6.5057,297.97,1.4144,90.0,75.0,100.0,0.77506,,0.0,99
148.0,35.823,13.263,10.851,6.5027,297.89,1.4142,90.0,75.0,100.0,0.76811,,0.0,99
148.2,35.979,13.262,10.84,6.4989,298.11,1.414,90.0,75.0,100.0,0.765,,0.0,99
148.4,36.136,13.254,10.83,6.4963,298.01,1.4137,90.0,75.0,100.0,0.77443,,0.0,99
148.6,36.291,13.274,10.819,6.4965,297.9,1.4135,90.0,75.0,100.0,0.75775,,0.0,99
148.8,36.449,13.288,10.809,6.4995,298.02,1.4132,90.0,75.0,100.0,0.74531,,0.0,99
149.0,36.605,13.291,10.798,6.5036,297.93,1.413,90.0,75.0,100.0,0.74135,,0.0,99
149.2,36.761,13.279,10.787,6.5066,298.17,1.4127,90.0,75.0,100.0,0.74938,,0.0,99
149.4,36.917,13.279,10.777,6.5061,298.05,1.4125,90.0,75.0,100.0,0.74173,,0.0,99
149.6,37.07,13.278,10.766,6.5031,297.93,1.4122,90.0,75.0,100.0,0.73542,,0.0,99
149.8,37.223,13.257,10.756,6.4994,298.06,1.412,90.0,75.0,100.0,0.7538,,0.0,99
150.0,37.375,13.246,10.745,6.4971,297.95,1.4117,90.0,75.0,100.0,0.76751,,0.0,99
150.2,37.54,12.043,10.738,6.5264,297.86,1.4026,90.0,75.0,100.0,0.85043,,0.0,99
150.4,37.708,12.007,10.73,6.5434,297.93,1.3895,90.0,75.0,100.0,0.8559,,0.0,99
150.6,37.875,11.996,10.723,6.5608,297.86,1.3763,90.0,75.0,100.0,0.84706,,0.0,99
150.8,38.043,11.983,10.715,6.5775,297.97,1.3631,90.0,75.0,100.0,0.84179,,0.0,99
151.0,38.215,11.974,10.708,6.5934,297.89,1.3499,90.0,75.0,100.0,0.8328,,0.0,99
151.2,38.387,11.955,10.7,6.6084,298.11,1.3367,90.0,75.0,100.0,0.83528,,0.0,99
151.4,38.56,11.96,10.693,6.6227,298.0,1.3235,90.0,75.0,100.0,0.81071,,0.0,99
151.6,38.731,11.948,10.685,6.6359,297.89,1.3103,90.0,75.0,100.0,0.80381,,0.0,99
151.8,38.901,11.94,10.678,6.6477,298.01,1.2971,90.0,75.0,100.0,0.79516,,0.0,99
152.0,39.075,11.951,10.67,6.658,297.92,1.2839,90.0,75.0,100.0,0.76317,,0.0,99
152.2,39.246,11.947,10.662,6.6286,298.2,1.28,90.0,75.0,100.0,0.75669,,0.0,99
152.4,39.417,11.959,10.655,6.6004,298.08,1.2796,90.0,75.0,100.0,0.73742,,0.0,99
152.6,39.59,11.95,10.647,6.5733,297.96,1.2794,90.0,75.0,100.0,0.74209,,0.0,99
152.8,39.761,11.946,10.639,6.5474,297.86,1.2791,90.0,75.0,100.0,0.74255,,0.0,99
153.0,39.931,11.91,10.632,6.5343,297.96,1.2789,90.0,75.0,100.0,0.75749,,0.0,99
153.2,40.102,11.9,10.624,6.5218,297.88,1.2787,90.0,75.0,100.0,0.76354,,0.0,99
153.4,40.272,11.896,10.616,6.51,298.13,1.2785,90.0,75.0,100.0,0.76263,,0.0,99
153.6,40.441,11.892,10.609,6.4986,298.01,1.2782,90.0,75.0,100.0,0.76076,,0.0,99
153.8,40.613,11.889,10.601,6.4895,297.9,1.278,90.0,75.0,100.0,0.76136,,0.0,99
154.0,40.786,11.901,10.593,6.4893,298.05,1.2778,90.0,75.0,100.0,0.75749,,0.0,99
154.2,40.958,11.914,10.585,6.4975,297.94,1.2775,90.0,75.0,100.0,0.75382,,0.0,99
154.4,41.13,11.919,10.577,6.5082,298.27,1.2773,90.0,75.0,100.0,0.74691,,0.0,99
154.6,41.301,11.907,10.569,6.5136,298.13,1.2771,90.0,75.0,100.0,0.7428,,0.0,99
154.8,41.471,11.88,10.562,6.5101,297.99,1.2768,90.0,75.0,100.0,0.75044,,0.0,99
155.0,41.642,11.866,10.554,6.5003,297.88,1.2766,90.0,75.0,100.0,0.74768,,0.0,99
155.2,41.812,11.863,10.547,6.4917,297.99,1.2764,90.0,75.0,100.0,0.74627,,0.0,99
155.4,41.979,11.879,10.539,6.4903,297.89,1.2761,90.0,75.0,100.0,0.73472,,0.0,99
155.6,42.146,11.885,10.531,6.4968,298.16,1.2759,90.0,75.0,100.0,0.73718,,0.0,99
155.8,42.315,11.894,10.523,6.5064,298.03,1.2757,90.0,75.0,100.0,0.72647,,0.0,99
